type,country,id,community
location,Unknown,e1d7b4ac-ed31-42a4-9375-4afb0f78f276,4
person,Country_271835,Mary Horton,4
vessel,Unknown,cutter James,4
location,Unknown,1da2bc5a-e590-41c9-9982-2ade48dfc426,25
organization,Unknown,842229565,3
person,Country_271835,Dylan Roberts,11
vessel,Unknown,Hang,11
organization,Unknown,41695239,1
organization,Unknown,489,1
location,Unknown,67a59fab-710a-4992-b6d0-d581fd9dceba,22
location,Unknown,da75877e-ec57-42cc-82b9-de68c8d333e7,20
vessel,Unknown,boat,20
person,Syrithania,Michelle Hancock,20
person,Country_271835,Kathy Rodriguez,1
Uncategorized,Unknown,GalÃ,1
political_organization,Unknown,950296,1
vessel,Unknown,Oceans,8
person,Country_271835,David Weber,8
location,Unknown,7c54563c-577c-462f-8e30-389b510c776a,1
event,Unknown,Morning,1
person,Country_271835,Jennifer Simmons,1
organization,Unknown,4759,8
vessel,Unknown,626,12
location,Unknown,72899187-0989-47fa-9db0-cd1d4c3fc4e3,1
organization,Unknown,833355,1
political_organization,Unknown,27078926,10
organization,Unknown,2983,10
organization,Unknown,613281364,1
organization,Unknown,92,12
political_organization,Unknown,8597,12
organization,Unknown,801809,1
person,Country_271835,Angela Spencer,4
organization,Unknown,97,25
political_organization,Unknown,6889326,25
location,Unknown,ec1b111d-b9eb-4eef-ab00-ff7124cca480,25
organization,Unknown,32416483,1
location,Unknown,f2aee915-d483-4823-a030-9aac5e44c1fe,12
vessel,Unknown,oceanâs,25
organization,Unknown,7328,12
company,Country_271835,OceanicOrigin Foods Co and Son's,12
organization,Unknown,71317,12
organization,Unknown,852015,12
organization,Unknown,65,1
organization,Unknown,58745,1
organization,Unknown,71755,25
organization,Unknown,1972868,2
organization,Unknown,61057213,25
organization,Unknown,653,25
location,Unknown,473c1320-e50b-4f90-a068-76f82e210f26,5
company,Country_271835,Ola de la Costa S.A. de C.V.,5
organization,Unknown,18,1
organization,Unknown,24641639,13
organization,Unknown,678,1
organization,Unknown,6393,25
person,Country_271835,Margaret Shields,21
organization,Unknown,346281879,8
organization,Unknown,341,8
organization,Unknown,1094345,9
vessel,Unknown,629,8
person,Country_271835,Brian Wolfe,8
organization,Unknown,119411,12
organization,Unknown,8950,8
location,Unknown,8041aa28-8c50-4083-a528-469c0c6251d9,8
vessel,Unknown,621,8
person,Country_271835,Frank Guzman,8
location,Unknown,34f0cbbf-83c3-4e09-ad7a-b94a778f7c12,1
person,Country_271835,Michael Porter,5
person,Country_271835,Madison Edwards,21
person,Marebak,Calvin Salas,19
Uncategorized,Unknown,âpresumedâ,5
Uncategorized,Unknown,âconfirmedâ,5
organization,Unknown,685607,5
organization,Unknown,265494227,5
location,Unknown,2a282617-d174-409c-b0b1-490fdc369335,5
company,Country_271835,xu y Ltd. Corporation,5
event,Unknown,periods years,5
organization,Unknown,89035,5
person,Wysterion,Tristan Johnson,1
person,Country_271835,Andrew Gamble,1
organization,Unknown,21724,16
event,Unknown,âhigh,16
Uncategorized,Unknown,âwidespreadâ,16
person,Country_907876,David Mcfarland,16
Uncategorized,Unknown,âprotectedâ,16
person,Country_271835,George Morton,11
person,Country_271835,Janice Bell,11
movement,Unknown,Saturday,2
location,Unknown,a39483f8-121a-4c18-9b20-9e0d2cba52e9,2
organization,Unknown,58623386,18
organization,Unknown,492238508,25
person,Country_709784,Anita Tate,25
organization,Unknown,4447143,25
person,Country_271835,Lisa Foster,18
organization,Unknown,34252,18
organization,Unknown,8494294,18
Uncategorized,Unknown,Catchâ,18
organization,Unknown,17,1
organization,Unknown,150674265,1
person,Oceanus,Audrey Romero,20
person,Oceanus,Melinda Wade,20
location,Unknown,36b70b18-465a-442f-bfbe-cedb85d48acc,1
organization,Unknown,13,1
organization,Unknown,3887,8
vessel,Unknown,reefers,25
Uncategorized,Unknown,âencounteredâ,25
person,Country_271835,Veronica Payne,25
person,Country_271835,Ronnie Burns,25
person,Country_271835,Lisa Lambert,8
organization,Unknown,1360,25
person,Country_271835,Kimberly Lara,11
location,Unknown,2ad4f7ea-6f93-4a11-ace7-d7a4234bb991,8
location,Unknown,b24194ae-69ad-4e6c-be29-787c215cde65,8
person,Country_271835,Sara Jenkins,8
location,Unknown,19a4297e-2d2b-47c0-9dce-816148a16f4e,8
vessel,Unknown,Maru,8
person,Country_271835,Danielle Camacho,11
person,Country_271835,Mr. Justin Bailey MD,1
organization,Unknown,76568,8
location,Unknown,c682ec16-cd10-4a6c-94ce-4a5eb590b42e,8
person,Country_271835,Paula Allen,8
Uncategorized,Unknown,13 yearsâ,8
movement,Unknown,three,8
person,Country_271835,Christy Fields,8
person,Country_271835,Michele Hernandez,8
person,Country_271835,Mary Castillo,8
person,Country_271835,Jennifer Brown,1
person,Country_271835,John Barnes DDS,21
organization,Unknown,830155,10
person,Country_271835,Anna Turner,10
person,Country_271835,Stephanie Quinn,21
organization,Unknown,9590898,2
person,Arreciviento,Joshua Garrett,2
organization,Unknown,95230042,2
organization,Unknown,21240092,21
organization,Unknown,7234,21
organization,Unknown,6335187,21
organization,Unknown,695031,13
organization,Unknown,2508,24
person,Country_271835,Mary Jenkins,3
political_organization,Unknown,75835980,3
organization,Unknown,23774,3
person,Luminsia,Nicole Smith,3
organization,Unknown,9992346,3
organization,Unknown,227,3
vessel,Unknown,ocean,1
person,Country_271835,Jennifer Reilly,21
political_organization,Unknown,79,5
organization,Unknown,39893,13
location,Unknown,47bd4f34-d0af-41f0-88c5-eb9d4fde440c,19
organization,Unknown,3782,12
organization,Unknown,7441,12
Uncategorized,Unknown,Fisheries Animal Industriesâ,12
person,Country_271835,Donald Thompson,18
person,Country_271835,Cynthia Byrd,1
person,Country_271835,Christopher Hernandez,19
organization,Unknown,58666504,6
person,Country_271835,Jennifer Frederick,6
organization,Unknown,70347729,6
organization,Unknown,116070050,1
location,Unknown,b47086b0-e225-436a-83b1-2cf5cda4dbd5,1
organization,Unknown,613465161,1
vessel,Unknown,bottom,13
person,Country_271835,Michael Patton,1
person,Country_271835,Kristin Jones,4
organization,Unknown,884648,21
organization,Unknown,90,21
organization,Unknown,353149780,21
organization,Unknown,2913,21
organization,Unknown,693436,5
location,Unknown,88a1fe65-33d9-487a-a3ac-d4208f41b754,4
person,Country_271835,Jenna Barton,4
person,Country_271835,Stephen Gutierrez,6
person,Country_271835,Jessica Owens,21
person,Country_271835,John Hutchinson,6
person,Country_271835,Daniel Wood,16
event,Unknown,â¬7,4
location,Unknown,88e9e7e8-3edf-4fd4-959d-8ec4f53e59d6,1
organization,Unknown,8732,11
organization,Unknown,44396,11
location,Unknown,f7a4114d-d1ca-44df-a7e0-c72e440671ba,25
organization,Unknown,6038,1
vessel,Unknown,Chinook,8
location,Unknown,f9f6fc72-83db-4c44-a818-dde6c33985f9,25
Uncategorized,Unknown,abc12,5
political_organization,Unknown,40,5
organization,Unknown,64124835,5
organization,Unknown,767,5
person,Country_271835,Chris Grant,19
person,Country_271835,Angela Orr,28
organization,Unknown,67909,25
location,Unknown,e09b64a2-397a-4bec-96a1-7d61479fe37a,1
organization,Unknown,1012,3
person,Country_271835,Katelyn Gibson,8
person,Country_271835,Kayla Reynolds,3
organization,Unknown,724,3
organization,Unknown,824,13
person,Country_271835,William Williams,13
person,Country_271835,Vicki Owen,13
person,Country_271835,Alyssa Mccoy,1
location,Unknown,292bf7d9-d86c-411d-9a85-da0cb4535e22,13
location,Unknown,c82d3e99-b297-484e-a28a-76cba8d515cc,8
person,Country_271835,Scott Wright,16
organization,Unknown,854,25
political_organization,Unknown,2653581,24
person,Country_271835,John Conley,24
organization,Unknown,977,10
person,Country_271835,James Hernandez,1
location,Unknown,1f899410-3447-48e7-bcb3-cbff10619e86,1
organization,Unknown,39048624,1
vessel,Unknown,river,1
person,Country_271835,Rhonda Johnson,1
political_organization,Unknown,54,25
organization,Unknown,1853970,25
organization,Unknown,87648111,25
person,Country_271835,Barbara Mccarty,11
person,Country_271835,Christopher Simon,11
person,Country_271835,Lauren Jackson DDS,19
event,Unknown,ï¬shes,19
event,Unknown,ï¬sh,19
person,Country_990614,Darren Wilson,21
person,Country_271835,Andrew Miller,21
person,Country_990614,Erica Cisneros,11
political_organization,Unknown,440994840,1
person,Country_271835,Heather Hill,12
person,Country_271835,Krystal Lee,21
organization,Unknown,42258,13
organization,Unknown,506986590,3
organization,Unknown,7321,3
organization,Unknown,647724,3
organization,Unknown,272735814,16
person,Country_271835,Wesley Woods,20
company,Country_283574,Dry Creek Marine sanctuary,20
organization,Unknown,1214936,1
organization,Unknown,2751,20
person,Country_271835,Marvin White,13
person,Country_271835,Philip Black,1
person,Country_271835,Laurie Clark,1
organization,Unknown,7548555,21
vessel,Unknown,ARA Contraalmirante Cordero,21
organization,Unknown,38,5
person,Country_271835,Elijah Gordon,18
organization,Unknown,71352,1
organization,Unknown,60806,25
location,Unknown,259e9338-b33e-4dc7-843a-96a720d22d9b,6
organization,Unknown,461553,1
organization,Unknown,538991,21
organization,Unknown,71,21
person,Oceanus,Rebecca Fox,1
event,Unknown,expect year,13
company,Country_271835,Charles OJSC Marine conservation,1
vessel,Unknown,shrimper,2
company,Ariuzima,Caracola Azul Limited Liability Company,2
person,Country_271835,Brandy Williams,21
location,Unknown,d6968538-6f18-4a1c-a4e2-59de3c0e25c2,21
vessel,Unknown,coastguard,2
company,Country_271835,Viento y Mar BV,2
person,Country_271835,Robert Vega,21
person,Country_271835,James Sampson,1
person,Country_271835,Debra Hebert,1
organization,Unknown,759,3
location,Unknown,0ae94787-4593-4139-848d-9174ea13ac23,13
organization,Unknown,23636990,16
organization,Unknown,996,16
organization,Unknown,81661977,16
movement,Unknown,metric,25
organization,Unknown,24189,25
organization,Unknown,216,3
person,Oceanus,Frederick Hunter,4
organization,Unknown,9977227,5
organization,Unknown,64365043,21
location,Unknown,06c161ac-e601-493f-b8df-839382e16a74,1
organization,Unknown,458785,19
location,Unknown,e5e2e269-ccc5-4e16-88a8-e909c1fa32db,19
organization,Unknown,42,5
organization,Unknown,4258240,2
person,Country_271835,Julie Parks,1
organization,Unknown,891,2
location,Unknown,a96730cc-485e-46be-aba4-339442bacd8d,2
vessel,Unknown,USCGC,2
person,Country_271835,Kristi Weeks,2
vessel,Unknown,DDG,2
vessel,Unknown,USS,9
vessel,Unknown,USS Hurricane,3
vessel,Unknown,PC,3
person,Country_271835,Brandi White,1
person,Country_271835,Tara Hanson,25
person,Country_271835,Wesley Vasquez,25
organization,Unknown,16,2
person,Country_271835,Rebecca Adams,2
organization,Unknown,29481,2
person,Country_271835,Briana Johnson,2
organization,Unknown,6126134,28
organization,Unknown,595038316,28
organization,Unknown,673431,28
organization,Unknown,73704,12
organization,Unknown,6780,6
person,Country_271835,Mr. Joseph Johnson,12
organization,Unknown,7480,9
person,Country_271835,Marie Lee,4
organization,Unknown,4769248,20
organization,Unknown,3015,20
organization,Unknown,2679,20
location,Unknown,97836b65-db6a-43bf-9467-cf57d84645ff,1
person,Country_271835,Douglas Gillespie,1
Uncategorized,Unknown,âdisasterâ,8
person,Country_271835,Jonathan Garner,1
person,Country_271835,Amanda Contreras,8
vessel,Unknown,Long Xing 629,24
person,Country_271835,Bryan Hill,12
location,Unknown,58db776e-40f1-4e68-b13d-dcc42416ce58,12
person,Marebak,Anthony Le,11
person,Country_271835,Jo Francis,11
person,Country_271835,Stephanie Thompson,11
person,Country_271835,Michael Baker,1
person,Country_271835,Michael Wagner,16
person,Country_271835,Susan Hodges,16
person,Country_663412,Michael Chen,19
person,Country_271835,Jennifer Thompson,19
person,Country_271835,Sabrina Zamora,11
person,Country_271835,Hannah Chandler,11
person,Country_271835,Kimberly Lopez,16
person,Country_271835,Teresa Jackson,24
Uncategorized,Unknown,âWe fins,24
location,Unknown,ecf18ac9-a773-43a0-98c8-cdd264565b2f,24
organization,Unknown,46,5
location,Unknown,65fea097-e838-4be6-9889-83f5361fe777,5
person,Country_907876,Ann Nelson,16
person,Country_948318,Robert Nguyen,11
location,Unknown,dec69ea4-1c0c-4b31-b6fe-7d0c7e4b8fd9,8
person,Country_271835,Dr. Michelle Dominguez,1
person,Country_271835,Charles Hart,24
vessel,Unknown,Tian,1
person,Oceanus,Patricia Bowen,19
person,Country_271835,Paul Holloway,19
person,Country_271835,Maria Russell,1
person,Country_271835,Justin Rodriguez,24
person,Country_271835,Carl Lopez,18
company,Country_271835,Mar del Norte Ferry,2
organization,Unknown,122245,10
organization,Unknown,4946,10
person,Country_271835,Gabriela Graham,22
person,Country_271835,Joseph Newman,22
person,Country_242593,Danielle Valdez,16
person,Country_271835,Susan Williamson,21
person,Country_271835,Lauren Reynolds,22
political_organization,Unknown,91,19
political_organization,Unknown,20,11
organization,Unknown,74211169,11
company,Islavaria,Romero Oyster NV Carriers,22
person,Country_271835,James Hall,11
organization,Unknown,3553,11
organization,Unknown,72875,25
movement,Unknown,38,5
person,Country_443882,Heidi Kline,4
organization,Unknown,863749817,4
organization,Unknown,475,4
organization,Unknown,567217,4
vessel,Unknown,Oliver,4
person,Country_271835,Amanda Becker,4
organization,Unknown,160,13
person,Country_271835,Nicholas Dennis,13
organization,Unknown,938816,2
Uncategorized,Unknown,ðªðª,2
organization,Unknown,5469,2
person,Country_271835,Jonathan Spence,1
organization,Unknown,11,12
person,Country_271835,Tanner Smith,12
person,Country_271835,Emily Bailey,12
organization,Unknown,30041,21
organization,Unknown,468511,21
organization,Unknown,86,21
person,Country_271835,Ann Flowers,1
organization,Unknown,60774,1
organization,Unknown,47,20
person,Country_271835,Michael Bullock,9
person,Country_271835,Michelle Singh,9
vessel,Unknown,SSN,9
person,Country_271835,Tyler Palmer,9
vessel,Unknown,HMAS,9
location,Unknown,dec44f58-94b0-4070-bfb3-1e13ef308ec3,9
person,Country_271835,Chad Nichols,8
organization,Unknown,2114,8
organization,Unknown,34020206,8
company,Country_271835,Fin Flair Pic Delivery,5
person,Country_271835,Scott Wallace,4
person,Uzifrica,Tony Patterson,4
Uncategorized,Unknown,Sampath,11
organization,Unknown,683962,11
person,Country_271835,Anna Johnson,25
location,Unknown,95c715ba-891e-4472-8e2a-4e746dcc266a,25
person,Marebak,Anna Smith,11
organization,Unknown,760219951,3
political_organization,Unknown,36744944,21
organization,Unknown,734121719,12
person,Country_271835,Kathleen Gates,11
location,Unknown,6b58646e-1d3a-4b72-b8a0-9f57c296d73d,1
organization,Unknown,9357541,1
person,Country_271835,William Atkinson,1
person,Country_271835,Lisa Payne,1
organization,Unknown,87278,1
person,Country_271835,Christine Chaney,1
person,Country_271835,Kimberly Olson,1
organization,Unknown,911243414,1
organization,Unknown,9280,1
location,Unknown,cc6cf3e0-5794-4497-a31d-79b4db1b55a9,1
location,Unknown,b636c0f8-2ddf-42ad-9f9c-73bd48682561,4
Uncategorized,Unknown,United Statesâ,13
organization,Unknown,55301,19
person,Country_271835,Elaine Duncan,19
Uncategorized,Unknown,Game Thiefâ,19
organization,Unknown,604905,13
organization,Unknown,784221,13
location,Unknown,ae19b5a7-4f70-4366-98ad-819e3009aeca,13
location,Unknown,d4947401-8ec7-48b9-a66f-45d983d59e0a,6
person,Country_271835,Dennis Little,19
Uncategorized,Unknown,âtransshipmentâ,25
person,Marebak,Brooke Garza,25
vessel,Unknown,Feng,25
organization,Unknown,82462633,2
person,Country_271835,Carrie Elliott,12
organization,Unknown,5235138,1
person,Country_271835,Donna Webb,16
event,Unknown,summer,16
person,Country_271835,Tracy Smith,16
person,Country_729731,Kimberly Petersen,18
person,Country_271835,Robert Schaefer,22
person,Country_271835,Samuel Stokes,10
person,Country_271835,Timothy Hernandez,18
organization,Unknown,5680682,8
political_organization,Unknown,47234884,8
person,Oceanus,Marcus English,25
person,Country_271835,Meghan Kim,11
person,Country_271835,David Nunez MD,1
event,Unknown,30,28
person,Country_271835,Thomas Diaz,28
person,Country_271835,Hannah Taylor,16
person,Country_271835,Joanna Brown,8
organization,Unknown,307,8
person,Country_271835,Monique Rios,19
event,Unknown,yearsâthat,3
political_organization,Unknown,950574,3
Uncategorized,Unknown,Pacific Island States United Statesâ,3
Uncategorized,Unknown,territory American Samoa,3
location,Unknown,62d4bdbc-8978-4cbf-b9ea-82aaa9188c91,1
organization,Unknown,900,16
company,Country_271835,Coastal Crusaders Kga Worldwide,1
person,Country_271835,Luis Douglas,1
company,Country_271835,Seashell Sanctum SRL Transport,1
person,Country_271835,Fernando Steele,13
person,Country_271835,David Tucker,13
company,Helvoris,Tiao piao AG Delivery,13
organization,Unknown,497,2
organization,Unknown,7892,3
organization,Unknown,8513,1
organization,Unknown,1415,25
organization,Unknown,3433,25
person,Country_271835,Kara Sullivan,25
person,Kethanor,Teresa Gardner,22
person,Country_271835,Trevor Brown,8
person,Country_271835,Kimberly Roberts,8
person,Country_271835,Ricky Holland,19
person,Country_271835,Lydia Day,19
event,Unknown,âit,19
person,Country_271835,Nichole Kline,19
person,Country_271835,Ryan Rich,19
organization,Unknown,650749,19
person,Country_271835,Shawna Welch,21
person,Country_271835,Zachary Jordan,8
Uncategorized,Unknown,holesâ,8
organization,Unknown,89526932,4
event,Unknown,âfirst,11
organization,Unknown,26978247,3
Uncategorized,Unknown,nigeria,1
vessel,Unknown,boatâs,1
organization,Unknown,53792,18
location,Unknown,c66f5cd5-3891-43ce-a3f8-0147b3d643b1,1
location,Unknown,032522db-8105-4c26-8142-ae9d5806f7c5,1
person,Syrithania,Mrs. Melinda Richardson,18
person,Country_271835,Frederick Harris,21
organization,Unknown,30141220,21
organization,Unknown,90192265,21
person,Country_271835,Natalie Gill,21
location,Unknown,23f52980-e4f4-43da-ac02-9c1eef637751,21
organization,Unknown,245658,25
organization,Unknown,552027385,25
person,Country_271835,Brian Stevens,19
Uncategorized,Unknown,âconservativeâ,8
person,Country_271835,Robin Fernandez,3
event,Unknown,week,4
person,Country_271835,Diana Kelley,1
person,Country_271835,Angela Wright,2
person,Country_271835,Miranda Small,1
person,Country_271835,Stacey Ortega,25
vessel,Unknown,FV,8
person,Country_980042,Gary Crawford PhD,8
vessel,Unknown,FV Snake,8
vessel,Unknown,FV Viking,8
vessel,Unknown,FV Thunder,8
Uncategorized,Unknown,Aquacultureâ,8
person,Country_271835,Paul Parker,4
organization,Unknown,4877,5
location,Unknown,da7677f8-d1f0-4e35-afe9-4240613e866b,1
organization,Unknown,48115,1
person,Mawazam,Rhonda Sullivan,1
person,Country_216139,Adam Gutierrez,1
person,Country_271835,Gregory Carter,1
person,Country_271835,Martin Bryant,1
organization,Unknown,555,11
organization,Unknown,903311212,1
organization,Unknown,683113035,11
Uncategorized,Unknown,th,11
person,Country_271835,Bruce Spears,1
Uncategorized,Unknown,ItaquaÃ,1
location,Unknown,1710a32e-7a58-4d7f-9c5e-bf897b7419a3,1
person,Country_271835,Sherry Richmond,1
person,Country_271835,Daniel Shaffer,1
person,Country_271835,Sierra Vincent,1
person,Country_271835,Margaret Ward,1
person,Country_913963,Wendy Crane,4
person,Oceanus,Richard Bowers,1
person,Country_271835,Joshua Hammond,8
person,Country_230197,Samuel Cross,1
event,Unknown,âAs,5
organization,Unknown,47698,4
Uncategorized,Unknown,DECEUNINCK,1
person,Country_271835,Kristi Ryan,28
organization,Unknown,199,12
organization,Unknown,23990411,5
organization,Unknown,10880329,1
person,Oceanus,Rhonda Price,1
location,Unknown,45ff391d-0f6a-4ee4-abe6-8b06d07dbfd6,13
location,Unknown,e941d006-6590-4143-9d0d-12926b0b6f5c,4
person,Country_271835,Tyler Blanchard,4
person,Country_271835,William James,22
location,Unknown,e0cdfc51-7473-481d-8900-03f66d6e359e,19
person,Country_271835,Ricardo Gomez,19
organization,Unknown,75471,19
movement,Unknown,14 months,19
organization,Unknown,82408558,20
location,Unknown,f6cca381-c55e-44cc-b685-6c4139459b96,11
location,Unknown,f94bcae5-b023-48f6-a0d5-ff2f01cc00ed,11
event,Unknown,âcatch,25
event,Unknown,âtotal,25
company,Country_675160,Manipur Market AG Consultants,16
Uncategorized,Unknown,âMoby-Dickâ,19
location,Unknown,04eab3c4-ed99-467b-8844-b5279a6b955e,1
organization,Unknown,5312744,22
person,Country_271835,Amanda Santana,19
person,Country_271835,Dana Macias,19
person,Country_271835,Helen Chase,1
person,Country_271835,Candace Burnett,16
organization,Unknown,34153143,19
Uncategorized,Unknown,âTheoretically,19
person,Uzilandor,Jonathan Torres,19
person,Country_271835,Gary Dunn,19
organization,Unknown,721436,19
person,Country_271835,Brittany Frey,19
person,Country_271835,Brett Williams,18
Uncategorized,Unknown,Seafreeze Ltd,2
organization,Unknown,36033030,2
person,Country_271835,Todd Lane,2
person,Country_271835,Alicia Lee,18
organization,Unknown,8112222,18
organization,Unknown,19471,18
person,Country_271835,Linda Holden,19
person,Country_271835,Donna Romero,19
person,Country_271835,Amanda Garcia,19
company,Oceanus,Shona Barracuda AB Worldwide,10
organization,Unknown,415053,18
Uncategorized,Unknown,âBHFâ,18
person,Country_271835,Olivia Bradshaw,20
organization,Unknown,461541,20
Uncategorized,Unknown,âProPublicaâ,20
Uncategorized,Unknown,âyesterdayâ,1
event,Unknown,âlast week,1
Uncategorized,Unknown,âPortlandâ,1
vessel,Unknown,watercraft,5
person,Country_271835,Bradley Murphy,16
person,Country_271835,Madison Franklin,13
vessel,Unknown,Rapido beam,13
person,Country_271835,Mary Montoya,13
vessel,Unknown,Rapido beam trawler,13
movement,Unknown,ordinary,4
person,Country_271835,Kari Zavala,4
location,Unknown,91a2a8e6-f56f-4663-8be9-0bbfd5440489,4
location,Unknown,40cfcd88-fceb-49bd-a71a-053aacddad42,4
location,Unknown,cb537677-9d82-4d58-8066-899bdc51c4f1,4
Uncategorized,Unknown,4âÃâ15â,1
Uncategorized,Unknown,â60,1
vessel,Unknown,diesel,1
vessel,Unknown,bottom otter trawler,1
organization,Unknown,2820033,26
organization,Unknown,1559,1
organization,Unknown,495035052,13
organization,Unknown,25,13
organization,Unknown,96,13
organization,Unknown,60910422,13
organization,Unknown,285351,10
organization,Unknown,75399,6
location,Unknown,da91eeb8-11f7-4634-95e7-f9413e9957aa,1
organization,Unknown,720,12
location,Unknown,fdcbe098-dbe6-4e52-8bd7-96cf3ae30101,12
organization,Unknown,779,1
organization,Unknown,2673,1
organization,Unknown,6185842,12
organization,Unknown,762165,1
organization,Unknown,428,3
organization,Unknown,4962642,28
Uncategorized,Unknown,93,13
person,Country_271835,Olivia Bailey,13
Uncategorized,Unknown,96,13
location,Unknown,ffc679cd-57ac-4846-b023-8be73ca754fa,24
Uncategorized,Unknown,FlodstrÃ,1
organization,Unknown,700,5
organization,Unknown,941899076,5
organization,Unknown,520,5
organization,Unknown,85,5
organization,Unknown,9636,5
organization,Unknown,449,6
Uncategorized,Unknown,âcardingâ,6
person,Country_271835,Tyler Flores,5
vessel,Unknown,Michelle,5
organization,Unknown,2466,5
political_organization,Unknown,72212757,12
organization,Unknown,449820,6
organization,Unknown,6406914,6
person,Country_271835,Madeline Collins,1
organization,Unknown,76609426,2
person,Country_271835,Mrs. Jessica Meyer,2
person,Country_271835,Brittany Brewer,1
political_organization,Unknown,8651344,1
person,Country_271835,Daniel Roberts,1
location,Unknown,85b8a8cf-7f07-4bab-8b44-1d79940aab8d,1
organization,Unknown,933754160,1
person,Country_271835,Tyler Turner,1
Uncategorized,Unknown,allAfrica,25
location,Unknown,933c4581-7ecc-4377-995c-7a200fee617b,11
Uncategorized,Unknown,Â£9,25
organization,Unknown,41713,1
organization,Unknown,900338,25
organization,Unknown,665912557,21
person,Country_271835,Danielle Perry,4
person,Country_271835,Laurie Mclaughlin,1
person,Country_271835,Melinda Williams,12
event,Unknown,morningâs,11
person,Country_271835,Anna Thomas MD,11
person,Oceanus,Michele Black,11
person,Oceanus,Matthew White,19
Uncategorized,Unknown,Â£800,11
person,Country_699698,Tonya Key,11
person,Country_271835,Sara Waller,21
organization,Unknown,99233,11
person,Country_271835,Daniel Middleton,25
location,Unknown,813be272-d3de-43c9-90be-ab14231fcf17,11
event,Unknown,âSay,11
person,Country_271835,Stacey Ortiz,11
person,Oceanus,Scott Simpson,11
person,Country_271835,Loretta Harrington,11
organization,Unknown,203,11
organization,Unknown,99661834,3
organization,Unknown,9838,3
organization,Unknown,848165,3
organization,Unknown,612,3
organization,Unknown,379284134,3
organization,Unknown,55394387,1
vessel,Unknown,Boston,28
person,Oceanus,Matthew Pennington,19
vessel,Unknown,vesselâs,10
vessel,Unknown,waterâs,19
location,Unknown,950ce1a6-a178-4e3e-9316-91ab7ca88664,1
person,Country_271835,Hannah Brown,1
person,Country_271835,Bobby Walker,1
political_organization,Unknown,221942,11
location,Unknown,0d1c7ce3-7243-47c0-9280-a3262b52dc0f,19
location,Unknown,634ac4e7-12af-494f-95f5-cd853363525f,12
organization,Unknown,945632766,1
vessel,Unknown,HMS Montrose,9
organization,Unknown,80737369,6
vessel,Unknown,Montrose,9
organization,Unknown,112156579,9
organization,Unknown,64338295,9
organization,Unknown,81,9
organization,Unknown,73921,2
company,Country_271835,Khundu Ltd. Liability Co,1
organization,Unknown,327277616,11
organization,Unknown,637608,11
person,Country_271835,Benjamin Barton,11
organization,Unknown,5337,11
organization,Unknown,6980,18
location,Unknown,f85f009e-0fa0-403a-845e-64198883bf34,1
location,Unknown,4562fe84-0188-47fd-8e27-67380da0079c,1
organization,Unknown,5383294,1
organization,Unknown,9238420,1
vessel,Unknown,underwater,1
Uncategorized,Unknown,waterâ,1
person,Country_271835,Mrs. Katrina Williams,1
organization,Unknown,73166320,3
location,Unknown,dbb07e32-a8f4-47d0-ae61-c2e9774e9284,3
organization,Unknown,13249468,4
vessel,Unknown,Aine,1
person,Country_271835,Anthony Gomez,19
person,Country_271835,Debbie Kelley,5
organization,Unknown,77,5
person,Country_271835,Eric Hanson,5
organization,Unknown,682313,10
political_organization,Unknown,300,10
person,Country_271835,Krystal Foster,21
person,Country_271835,Roger Smith,21
political_organization,Unknown,37992687,1
Uncategorized,Unknown,nationalfisherman,1
Uncategorized,Unknown,intrafish,25
organization,Unknown,303934,10
Uncategorized,Unknown,choicesmagazine,1
organization,Unknown,58877070,21
Uncategorized,Unknown,usa,21
Uncategorized,Unknown,oceana,21
person,Country_271835,Blake Smith,21
organization,Unknown,42990314,21
organization,Unknown,1338687,3
organization,Unknown,507684,3
Uncategorized,Unknown,ams.usda,3
organization,Unknown,1765605,10
Uncategorized,Unknown,âinitiallyâ,11
Uncategorized,Unknown,SIMPComplianceGuide,10
vessel,Unknown,Cutters,21
Uncategorized,Unknown,âpoachedâ,1
person,Country_271835,Stacy Castillo,12
organization,Unknown,34757443,12
person,Country_271835,Matthew Mack,12
person,Country_271835,David Wilson,12
location,Unknown,f205ff1a-8798-48b7-b535-ad87b9756220,12
location,Unknown,1a2ebb93-1c85-4f40-abb1-cff639788678,3
Uncategorized,Unknown,âAccept Allâ,1
Uncategorized,Unknown,krxd,1
vessel,Unknown,operated vehicle,1
person,Country_271835,James Berry,11
person,Country_271835,Robert Goodman,16
vessel,Unknown,Snow Crab,1
person,Country_271835,Mary Durham,4
person,Country_271835,Carol Wade,1
organization,Unknown,1576352,12
political_organization,Unknown,59600,12
movement,Unknown,Greenwich,8
vessel,Unknown,HMS Medway,6
location,Unknown,1dfb2440-85dc-4f0c-914f-e18498e6cd1b,6
person,Country_271835,Makayla Anderson,6
location,Unknown,92a375a3-0c31-494e-9a56-eeabe3750d90,6
person,Country_271835,Kevin Moreno,6
organization,Unknown,34285153,22
vessel,Unknown,Talleyâs,22
person,Country_271835,Brittany Ryan,22
person,Islavaria,Dana Knapp,22
person,Country_271835,Jeanette Kim,21
organization,Unknown,95743666,22
organization,Unknown,86117,22
organization,Unknown,94361818,19
organization,Unknown,40974,22
company,Country_322527,Diao yu bi sai Tidal BV Export,1
person,Oceanus,Patricia Flores,1
Uncategorized,Unknown,âseamountâ,22
