type,country,id,community
Uncategorized,Unknown,âzombie,22
person,Country_981995,Kenneth Jones,22
person,Country_271835,Daniel Mason,17
person,Country_271835,Miss Angel Thomas,17
person,Country_271835,Amanda Mitchell,17
person,Country_271835,Scott Brown,17
movement,Unknown,days,17
organization,Unknown,38111,22
person,Country_271835,Thomas Rivas,16
person,Country_271835,Holly Taylor,4
organization,Unknown,66030248,9
organization,Unknown,20571414,9
organization,Unknown,31894357,9
organization,Unknown,1225,9
organization,Unknown,363355,9
organization,Unknown,387674,9
person,Marebak,Alan Wells,9
political_organization,Unknown,981038,8
event,Unknown,âThese,2
person,Country_271835,Stephen Lowe,5
person,Country_271835,Nicholas Hernandez,5
person,Country_271835,Stephanie Robinson,1
location,Unknown,e678510b-947d-455a-8eb0-44d1009682ec,1
Uncategorized,Unknown,The Pew Charitable Trustsâ,1
person,Country_271835,Jerry Montgomery,16
location,Unknown,ad8fe467-3759-4f53-bf6a-896a237d187f,16
vessel,Unknown,Leng 999 Gal,6
organization,Unknown,1402,1
location,Unknown,a0deebdf-db0c-4aa8-91b6-0536e017c20f,1
organization,Unknown,25125567,0
person,Country_271835,Parker Jones,17
event,Unknown,âCollecting,17
organization,Unknown,33681303,4
person,Country_461742,Michael Brock,1
organization,Unknown,2573803,31
organization,Unknown,56126935,20
Uncategorized,Unknown,âcollaborativeâ,1
person,Syrithania,Xavier Sanchez,8
person,Country_271835,Raymond King,8
person,Country_542476,Thomas Morales,17
organization,Unknown,138782226,21
person,Country_271835,Christopher Daniel,1
person,Country_887466,Linda Sherman,21
person,Country_271835,Mary Lucas,1
person,Country_271835,Morgan Black,8
person,Oceanus,Kristine Vaughn,4
organization,Unknown,1301719,1
person,Marebak,Melissa Gonzales,1
organization,Unknown,496391,4
organization,Unknown,7539428,5
location,Unknown,8afc9cb6-edf5-4a7d-9a02-054444a5604e,31
person,Country_271835,Crystal Smith,31
person,Oceanus,Richard Perkins,31
person,Oceanus,Amanda Gibson,4
person,Country_271835,Christine Jones,17
person,Country_271835,Carlos White,8
organization,Unknown,28379,1
person,Country_271835,Christine Robinson,3
organization,Unknown,958085,8
company,Marebak,Diao er Ltd. Corporation Transport,7
company,Marebak,Tshikwea Corp Marine sanctuary,7
location,Unknown,5ede75fe-f670-4a59-b693-da34e7f6eb47,4
person,Country_271835,Robert Adams,1
person,Country_271835,Brandon Jackson,1
person,Osterivaria,Sierra Smith,7
organization,Unknown,519994690,7
organization,Unknown,102642,7
organization,Unknown,7908385,21
organization,Unknown,691192,21
organization,Unknown,243964,8
company,Country_271835,Turkish Sword Ltd Export,1
person,Country_271835,Jasmine Camacho,9
person,Country_271835,Lindsey Palmer,9
event,Unknown,âespecially,9
person,Country_271835,Melissa Spence,1
location,Unknown,e13aca6a-88b5-4be7-a293-4a57854d7b1d,1
person,Country_789037,Jessica Brown,4
person,Country_271835,Daniel Snyder,1
person,Country_271835,Bethany Wright,31
person,Country_271835,Willie Hill,31
person,Country_271835,Jennifer Meyers,31
person,Country_271835,Allison Leonard,1
Uncategorized,Unknown,ââ,17
person,Country_271835,Amanda Andrews,25
person,Ivarisia,Bruce Brooks,17
organization,Unknown,111795162,2
organization,Unknown,482048,4
organization,Unknown,70,4
event,Unknown,âHe,4
location,Unknown,7cc6bfba-4893-444b-a641-a7d0b48fa427,17
organization,Unknown,56,0
organization,Unknown,621770,0
organization,Unknown,3016,0
organization,Unknown,98703,0
person,Country_271835,Misty Thomas,0
organization,Unknown,314,0
organization,Unknown,567,0
organization,Unknown,990,0
organization,Unknown,341853,0
organization,Unknown,13592,0
person,Country_449947,Dawn Sanchez,12
organization,Unknown,979893388,17
person,Country_271835,Tammy Ryan,1
political_organization,Unknown,706129,2
organization,Unknown,14,17
organization,Unknown,4698,13
organization,Unknown,89734,13
person,Country_271835,Terry Murphy,13
organization,Unknown,491,4
organization,Unknown,3528,4
organization,Unknown,43247945,4
location,Unknown,e1d7b4ac-ed31-42a4-9375-4afb0f78f276,6
person,Country_271835,Mary Horton,6
vessel,Unknown,cutter James,6
person,Country_800653,Mr. Mark Kline,12
location,Unknown,1da2bc5a-e590-41c9-9982-2ade48dfc426,0
organization,Unknown,842229565,2
person,Country_271835,Dylan Roberts,4
vessel,Unknown,Hang,4
organization,Unknown,41695239,1
organization,Unknown,489,1
location,Unknown,67a59fab-710a-4992-b6d0-d581fd9dceba,20
location,Unknown,da75877e-ec57-42cc-82b9-de68c8d333e7,1
vessel,Unknown,boat,1
person,Syrithania,Michelle Hancock,1
person,Country_271835,Kathy Rodriguez,1
Uncategorized,Unknown,GalÃ,6
political_organization,Unknown,950296,1
vessel,Unknown,Oceans,7
person,Country_271835,David Weber,16
location,Unknown,7c54563c-577c-462f-8e30-389b510c776a,1
event,Unknown,Morning,1
person,Country_271835,Jennifer Simmons,1
organization,Unknown,4759,7
vessel,Unknown,626,12
location,Unknown,72899187-0989-47fa-9db0-cd1d4c3fc4e3,1
organization,Unknown,833355,1
political_organization,Unknown,27078926,9
organization,Unknown,2983,0
organization,Unknown,613281364,1
person,Country_271835,Dylan Moss,14
organization,Unknown,92,1
political_organization,Unknown,8597,1
organization,Unknown,801809,1
person,Country_271835,Angela Spencer,6
organization,Unknown,97,3
political_organization,Unknown,6889326,3
location,Unknown,ec1b111d-b9eb-4eef-ab00-ff7124cca480,3
organization,Unknown,32416483,1
location,Unknown,f2aee915-d483-4823-a030-9aac5e44c1fe,12
vessel,Unknown,oceanâs,3
organization,Unknown,7328,2
company,Country_271835,OceanicOrigin Foods Co and Son's,2
organization,Unknown,71317,5
organization,Unknown,852015,2
organization,Unknown,65,1
organization,Unknown,58745,1
organization,Unknown,71755,3
organization,Unknown,1972868,5
organization,Unknown,61057213,0
organization,Unknown,653,0
location,Unknown,473c1320-e50b-4f90-a068-76f82e210f26,5
company,Country_271835,Ola de la Costa S.A. de C.V.,5
organization,Unknown,18,12
organization,Unknown,24641639,1
organization,Unknown,678,1
organization,Unknown,6393,0
person,Country_271835,Margaret Shields,17
organization,Unknown,346281879,7
organization,Unknown,341,7
organization,Unknown,1094345,7
vessel,Unknown,629,7
person,Country_271835,Brian Wolfe,1
organization,Unknown,119411,12
organization,Unknown,8950,8
location,Unknown,8041aa28-8c50-4083-a528-469c0c6251d9,7
vessel,Unknown,621,7
person,Country_271835,Frank Guzman,16
location,Unknown,34f0cbbf-83c3-4e09-ad7a-b94a778f7c12,1
person,Country_271835,Michael Porter,12
person,Country_271835,Madison Edwards,17
person,Marebak,Calvin Salas,8
Uncategorized,Unknown,âpresumedâ,21
Uncategorized,Unknown,âconfirmedâ,21
organization,Unknown,685607,21
organization,Unknown,265494227,0
location,Unknown,2a282617-d174-409c-b0b1-490fdc369335,17
company,Country_271835,xu y Ltd. Corporation,12
event,Unknown,periods years,12
organization,Unknown,89035,12
person,Wysterion,Tristan Johnson,1
person,Country_271835,Andrew Gamble,1
organization,Unknown,21724,20
event,Unknown,âhigh,20
Uncategorized,Unknown,âwidespreadâ,20
person,Country_907876,David Mcfarland,20
Uncategorized,Unknown,âprotectedâ,17
person,Country_271835,George Morton,4
person,Country_271835,Janice Bell,4
movement,Unknown,Saturday,5
location,Unknown,a39483f8-121a-4c18-9b20-9e0d2cba52e9,5
organization,Unknown,58623386,8
organization,Unknown,492238508,0
person,Country_709784,Anita Tate,0
organization,Unknown,4447143,0
person,Country_271835,Lisa Foster,8
organization,Unknown,34252,8
organization,Unknown,8494294,8
Uncategorized,Unknown,Catchâ,8
organization,Unknown,17,1
organization,Unknown,150674265,1
person,Oceanus,Audrey Romero,2
person,Oceanus,Melinda Wade,9
location,Unknown,36b70b18-465a-442f-bfbe-cedb85d48acc,1
organization,Unknown,13,1
organization,Unknown,3887,16
vessel,Unknown,reefers,2
Uncategorized,Unknown,âencounteredâ,0
person,Country_271835,Veronica Payne,7
person,Country_271835,Ronnie Burns,7
person,Country_271835,Lisa Lambert,7
organization,Unknown,1360,7
person,Country_271835,Kimberly Lara,1
location,Unknown,2ad4f7ea-6f93-4a11-ace7-d7a4234bb991,7
location,Unknown,b24194ae-69ad-4e6c-be29-787c215cde65,7
person,Country_271835,Sara Jenkins,7
location,Unknown,19a4297e-2d2b-47c0-9dce-816148a16f4e,7
vessel,Unknown,Maru,7
person,Country_271835,Danielle Camacho,4
person,Country_271835,Mr. Justin Bailey MD,11
organization,Unknown,76568,7
location,Unknown,c682ec16-cd10-4a6c-94ce-4a5eb590b42e,7
person,Country_271835,Paula Allen,7
Uncategorized,Unknown,13 yearsâ,7
movement,Unknown,three,7
person,Country_271835,Christy Fields,7
person,Country_271835,Michele Hernandez,7
person,Country_271835,Mary Castillo,7
person,Country_271835,Jennifer Brown,1
person,Country_271835,John Barnes DDS,17
organization,Unknown,830155,9
person,Country_271835,Anna Turner,9
person,Country_271835,Stephanie Quinn,17
organization,Unknown,9590898,0
person,Arreciviento,Joshua Garrett,0
organization,Unknown,95230042,0
organization,Unknown,21240092,17
organization,Unknown,7234,8
organization,Unknown,6335187,17
organization,Unknown,695031,13
organization,Unknown,2508,25
organization,Unknown,6391,14
person,Country_271835,Mary Jenkins,2
political_organization,Unknown,75835980,2
organization,Unknown,23774,2
person,Luminsia,Nicole Smith,2
organization,Unknown,9992346,2
organization,Unknown,227,2
vessel,Unknown,ocean,1
person,Country_271835,Jennifer Reilly,17
political_organization,Unknown,79,21
organization,Unknown,39893,0
location,Unknown,47bd4f34-d0af-41f0-88c5-eb9d4fde440c,12
organization,Unknown,3782,16
organization,Unknown,7441,16
Uncategorized,Unknown,Fisheries Animal Industriesâ,16
person,Country_271835,Donald Thompson,0
person,Country_271835,Cynthia Byrd,1
person,Country_271835,Christopher Hernandez,4
organization,Unknown,58666504,17
person,Country_271835,Jennifer Frederick,17
organization,Unknown,70347729,17
organization,Unknown,116070050,1
location,Unknown,b47086b0-e225-436a-83b1-2cf5cda4dbd5,1
organization,Unknown,613465161,1
vessel,Unknown,bottom,16
person,Country_271835,Michael Patton,12
person,Country_271835,Kristin Jones,6
organization,Unknown,884648,20
organization,Unknown,90,17
organization,Unknown,353149780,20
organization,Unknown,2913,17
organization,Unknown,693436,17
location,Unknown,88a1fe65-33d9-487a-a3ac-d4208f41b754,6
person,Country_271835,Jenna Barton,6
person,Country_271835,Stephen Gutierrez,18
person,Country_271835,Jessica Owens,1
person,Country_271835,John Hutchinson,8
person,Country_271835,Daniel Wood,4
event,Unknown,â¬7,6
location,Unknown,88e9e7e8-3edf-4fd4-959d-8ec4f53e59d6,1
organization,Unknown,8732,4
organization,Unknown,44396,4
location,Unknown,f7a4114d-d1ca-44df-a7e0-c72e440671ba,0
organization,Unknown,6038,1
vessel,Unknown,Chinook,16
organization,Unknown,6274,1
location,Unknown,f9f6fc72-83db-4c44-a818-dde6c33985f9,0
organization,Unknown,6758207,6
Uncategorized,Unknown,abc12,21
political_organization,Unknown,40,21
organization,Unknown,64124835,17
organization,Unknown,767,21
person,Country_271835,Chris Grant,2
person,Country_271835,Angela Orr,31
organization,Unknown,67909,0
location,Unknown,e09b64a2-397a-4bec-96a1-7d61479fe37a,1
organization,Unknown,1012,2
person,Country_271835,Katelyn Gibson,16
person,Country_271835,Kayla Reynolds,2
organization,Unknown,724,2
organization,Unknown,824,16
person,Country_271835,William Williams,16
person,Country_271835,Vicki Owen,16
person,Country_271835,Alyssa Mccoy,1
location,Unknown,292bf7d9-d86c-411d-9a85-da0cb4535e22,13
location,Unknown,c82d3e99-b297-484e-a28a-76cba8d515cc,7
person,Country_271835,Scott Wright,17
organization,Unknown,854,3
political_organization,Unknown,2653581,25
person,Country_271835,John Conley,25
organization,Unknown,977,11
person,Country_271835,James Hernandez,1
location,Unknown,1f899410-3447-48e7-bcb3-cbff10619e86,1
organization,Unknown,39048624,6
vessel,Unknown,river,6
person,Country_271835,Rhonda Johnson,6
political_organization,Unknown,54,7
organization,Unknown,1853970,7
organization,Unknown,87648111,1
person,Country_271835,Barbara Mccarty,4
person,Country_271835,Christopher Simon,22
person,Country_271835,Lauren Jackson DDS,8
event,Unknown,ï¬shes,8
event,Unknown,ï¬sh,8
person,Country_990614,Darren Wilson,17
person,Country_271835,Andrew Miller,17
person,Country_990614,Erica Cisneros,4
political_organization,Unknown,440994840,4
person,Country_271835,Heather Hill,4
person,Country_271835,Krystal Lee,17
organization,Unknown,42258,13
organization,Unknown,506986590,2
organization,Unknown,7321,2
organization,Unknown,647724,2
organization,Unknown,272735814,22
person,Country_271835,Wesley Woods,16
company,Country_283574,Dry Creek Marine sanctuary,16
organization,Unknown,1214936,2
organization,Unknown,2751,16
person,Country_271835,Marvin White,13
person,Country_271835,Philip Black,4
person,Country_271835,Laurie Clark,1
organization,Unknown,7548555,17
vessel,Unknown,ARA Contraalmirante Cordero,17
person,Country_198078,Keith Webb,9
organization,Unknown,54217974,9
organization,Unknown,38,21
person,Country_271835,Elijah Gordon,4
organization,Unknown,71352,1
organization,Unknown,60806,3
location,Unknown,259e9338-b33e-4dc7-843a-96a720d22d9b,3
organization,Unknown,461553,0
organization,Unknown,538991,17
organization,Unknown,71,17
person,Oceanus,Rebecca Fox,1
event,Unknown,expect year,16
company,Country_271835,Charles OJSC Marine conservation,1
vessel,Unknown,shrimper,5
company,Ariuzima,Caracola Azul Limited Liability Company,5
person,Country_271835,Brandy Williams,17
location,Unknown,d6968538-6f18-4a1c-a4e2-59de3c0e25c2,17
vessel,Unknown,coastguard,5
company,Country_271835,Viento y Mar BV,5
person,Country_271835,Robert Vega,17
person,Country_271835,James Sampson,1
person,Country_271835,Debra Hebert,1
organization,Unknown,759,2
location,Unknown,0ae94787-4593-4139-848d-9174ea13ac23,1
organization,Unknown,23636990,22
organization,Unknown,996,22
organization,Unknown,81661977,22
movement,Unknown,metric,16
organization,Unknown,24189,4
organization,Unknown,216,2
person,Oceanus,Frederick Hunter,6
organization,Unknown,9977227,1
organization,Unknown,64365043,8
location,Unknown,06c161ac-e601-493f-b8df-839382e16a74,1
organization,Unknown,458785,21
location,Unknown,e5e2e269-ccc5-4e16-88a8-e909c1fa32db,21
organization,Unknown,42,21
organization,Unknown,4258240,0
person,Country_271835,Julie Parks,1
organization,Unknown,891,0
location,Unknown,a96730cc-485e-46be-aba4-339442bacd8d,0
vessel,Unknown,USCGC,0
person,Country_271835,Kristi Weeks,0
vessel,Unknown,DDG,0
vessel,Unknown,USS,19
vessel,Unknown,USS Hurricane,2
vessel,Unknown,PC,2
person,Country_271835,Brandi White,1
person,Country_271835,Tara Hanson,2
person,Country_271835,Wesley Vasquez,2
organization,Unknown,16,2
person,Country_271835,Rebecca Adams,17
organization,Unknown,29481,2
person,Country_271835,Briana Johnson,2
organization,Unknown,6126134,31
organization,Unknown,595038316,31
organization,Unknown,673431,31
organization,Unknown,73704,20
organization,Unknown,6780,20
person,Country_271835,Mr. Joseph Johnson,20
organization,Unknown,7480,19
person,Country_271835,Marie Lee,6
organization,Unknown,4769248,9
organization,Unknown,3015,9
organization,Unknown,2679,9
location,Unknown,97836b65-db6a-43bf-9467-cf57d84645ff,1
person,Country_271835,Douglas Gillespie,1
Uncategorized,Unknown,âdisasterâ,7
person,Country_271835,Jonathan Garner,1
person,Country_271835,Amanda Contreras,7
vessel,Unknown,Long Xing 629,25
person,Country_271835,Bryan Hill,7
location,Unknown,58db776e-40f1-4e68-b13d-dcc42416ce58,12
person,Marebak,Anthony Le,4
person,Country_271835,Jo Francis,4
person,Country_271835,Stephanie Thompson,4
person,Country_271835,Michael Baker,1
person,Country_271835,Michael Wagner,17
person,Country_271835,Susan Hodges,17
person,Country_663412,Michael Chen,21
person,Country_271835,Jennifer Thompson,1
person,Country_271835,Sabrina Zamora,1
person,Country_271835,Hannah Chandler,8
person,Country_271835,Kimberly Lopez,17
person,Country_271835,Teresa Jackson,25
Uncategorized,Unknown,âWe fins,7
location,Unknown,ecf18ac9-a773-43a0-98c8-cdd264565b2f,7
organization,Unknown,46,12
location,Unknown,65fea097-e838-4be6-9889-83f5361fe777,12
person,Country_907876,Ann Nelson,20
person,Country_948318,Robert Nguyen,4
location,Unknown,dec69ea4-1c0c-4b31-b6fe-7d0c7e4b8fd9,7
person,Country_271835,Dr. Michelle Dominguez,1
person,Country_271835,Charles Hart,25
vessel,Unknown,Tian,12
person,Oceanus,Patricia Bowen,8
person,Country_271835,Paul Holloway,8
person,Country_271835,Maria Russell,1
person,Country_271835,Justin Rodriguez,25
person,Country_271835,Carl Lopez,1
company,Country_271835,Mar del Norte Ferry,19
organization,Unknown,122245,11
organization,Unknown,4946,11
person,Country_271835,Gabriela Graham,20
person,Country_271835,Joseph Newman,20
person,Country_242593,Danielle Valdez,17
person,Country_271835,Susan Williamson,20
person,Country_271835,Lauren Reynolds,20
political_organization,Unknown,91,8
political_organization,Unknown,20,4
organization,Unknown,74211169,4
company,Islavaria,Romero Oyster NV Carriers,20
person,Country_271835,James Hall,4
organization,Unknown,3553,4
organization,Unknown,72875,0
vessel,Unknown,Coast Guard Cutter Edgar Culbertson,6
movement,Unknown,38,21
person,Country_443882,Heidi Kline,6
organization,Unknown,863749817,6
organization,Unknown,475,6
organization,Unknown,567217,6
vessel,Unknown,Oliver,6
person,Country_271835,Amanda Becker,6
organization,Unknown,160,13
person,Country_271835,Nicholas Dennis,28
organization,Unknown,938816,3
Uncategorized,Unknown,ðªðª,3
organization,Unknown,5469,3
person,Country_271835,Jonathan Spence,1
organization,Unknown,11,12
person,Country_271835,Tanner Smith,12
person,Country_271835,Emily Bailey,12
organization,Unknown,30041,17
organization,Unknown,468511,17
organization,Unknown,86,17
person,Country_271835,Ann Flowers,1
organization,Unknown,60774,1
organization,Unknown,47,9
person,Country_271835,Michael Bullock,19
person,Country_271835,Michelle Singh,19
vessel,Unknown,SSN,19
person,Country_271835,Tyler Palmer,19
vessel,Unknown,HMAS,19
location,Unknown,dec44f58-94b0-4070-bfb3-1e13ef308ec3,19
person,Country_271835,Chad Nichols,7
organization,Unknown,2114,7
organization,Unknown,34020206,7
company,Country_271835,Fin Flair Pic Delivery,1
person,Country_271835,Scott Wallace,6
person,Uzifrica,Tony Patterson,6
Uncategorized,Unknown,Sampath,4
organization,Unknown,683962,4
person,Country_271835,Anna Johnson,4
location,Unknown,95c715ba-891e-4472-8e2a-4e746dcc266a,4
person,Marebak,Anna Smith,4
organization,Unknown,760219951,1
political_organization,Unknown,36744944,17
organization,Unknown,734121719,5
person,Country_271835,Kathleen Gates,4
location,Unknown,6b58646e-1d3a-4b72-b8a0-9f57c296d73d,1
organization,Unknown,9357541,1
person,Country_271835,William Atkinson,1
person,Country_271835,Lisa Payne,1
organization,Unknown,87278,1
person,Country_271835,Christine Chaney,1
person,Country_271835,Kimberly Olson,1
organization,Unknown,911243414,1
organization,Unknown,9280,1
location,Unknown,cc6cf3e0-5794-4497-a31d-79b4db1b55a9,1
person,Brindivaria,Ryan Garrett,14
organization,Unknown,408119,14
person,Country_271835,Gary Butler,14
person,Country_271835,Gary Smith,14
person,Country_271835,Denise Diaz,14
location,Unknown,6ead18ca-3084-4f8e-9c1e-a5e470fc5935,14
organization,Unknown,48259,14
location,Unknown,b636c0f8-2ddf-42ad-9f9c-73bd48682561,6
Uncategorized,Unknown,United Statesâ,13
organization,Unknown,55301,21
person,Country_271835,Elaine Duncan,21
Uncategorized,Unknown,Game Thiefâ,21
organization,Unknown,604905,13
organization,Unknown,784221,13
location,Unknown,ae19b5a7-4f70-4366-98ad-819e3009aeca,13
location,Unknown,d4947401-8ec7-48b9-a66f-45d983d59e0a,18
person,Country_271835,Dennis Little,21
Uncategorized,Unknown,âtransshipmentâ,0
person,Marebak,Brooke Garza,0
vessel,Unknown,Feng,0
organization,Unknown,82462633,0
person,Country_271835,Carrie Elliott,12
organization,Unknown,5235138,4
person,Country_271835,Donna Webb,22
event,Unknown,summer,22
person,Country_271835,Tracy Smith,22
person,Country_729731,Kimberly Petersen,8
person,Country_271835,Robert Schaefer,20
person,Country_271835,Samuel Stokes,8
person,Country_271835,Timothy Hernandez,8
organization,Unknown,5680682,7
political_organization,Unknown,47234884,7
person,Oceanus,Marcus English,0
person,Country_271835,Meghan Kim,4
person,Country_271835,David Nunez MD,17
event,Unknown,30,31
person,Country_271835,Thomas Diaz,31
person,Country_271835,Hannah Taylor,4
person,Country_271835,Joanna Brown,31
organization,Unknown,307,31
person,Country_271835,Monique Rios,12
event,Unknown,yearsâthat,2
political_organization,Unknown,950574,2
Uncategorized,Unknown,Pacific Island States United Statesâ,2
Uncategorized,Unknown,territory American Samoa,2
location,Unknown,62d4bdbc-8978-4cbf-b9ea-82aaa9188c91,1
organization,Unknown,900,8
company,Country_271835,Coastal Crusaders Kga Worldwide,1
person,Country_271835,Luis Douglas,1
company,Country_271835,Seashell Sanctum SRL Transport,1
person,Country_271835,Fernando Steele,13
person,Country_271835,David Tucker,13
company,Helvoris,Tiao piao AG Delivery,13
organization,Unknown,497,5
organization,Unknown,7892,2
organization,Unknown,8513,1
organization,Unknown,1415,0
organization,Unknown,3433,0
person,Country_271835,Kara Sullivan,0
person,Kethanor,Teresa Gardner,20
person,Country_271835,Trevor Brown,16
person,Country_271835,Kimberly Roberts,16
person,Country_271835,Ricky Holland,21
person,Country_271835,Lydia Day,21
event,Unknown,âit,21
person,Country_271835,Nichole Kline,21
person,Country_271835,Ryan Rich,21
organization,Unknown,650749,21
person,Country_271835,Shawna Welch,1
person,Country_271835,Zachary Jordan,16
Uncategorized,Unknown,holesâ,16
organization,Unknown,89526932,6
event,Unknown,âfirst,4
organization,Unknown,26978247,2
Uncategorized,Unknown,nigeria,1
vessel,Unknown,boatâs,8
organization,Unknown,53792,8
location,Unknown,c66f5cd5-3891-43ce-a3f8-0147b3d643b1,1
location,Unknown,032522db-8105-4c26-8142-ae9d5806f7c5,1
person,Syrithania,Mrs. Melinda Richardson,12
person,Country_271835,Frederick Harris,8
organization,Unknown,30141220,8
organization,Unknown,90192265,8
person,Country_271835,Natalie Gill,8
location,Unknown,23f52980-e4f4-43da-ac02-9c1eef637751,8
organization,Unknown,245658,0
organization,Unknown,552027385,0
person,Country_271835,Brian Stevens,21
Uncategorized,Unknown,âconservativeâ,7
person,Country_271835,Robin Fernandez,2
event,Unknown,week,6
person,Country_271835,Diana Kelley,1
person,Country_271835,Angela Wright,0
person,Country_271835,Miranda Small,1
person,Country_271835,Stacey Ortega,0
vessel,Unknown,FV,16
person,Country_980042,Gary Crawford PhD,16
vessel,Unknown,FV Snake,16
vessel,Unknown,FV Viking,16
vessel,Unknown,FV Thunder,16
Uncategorized,Unknown,Aquacultureâ,16
person,Country_271835,Paul Parker,4
organization,Unknown,4877,12
location,Unknown,da7677f8-d1f0-4e35-afe9-4240613e866b,6
organization,Unknown,48115,1
person,Mawazam,Rhonda Sullivan,1
person,Country_216139,Adam Gutierrez,1
person,Country_271835,Gregory Carter,1
person,Country_271835,Martin Bryant,4
organization,Unknown,555,1
organization,Unknown,903311212,1
organization,Unknown,683113035,1
Uncategorized,Unknown,th,1
person,Country_271835,Bruce Spears,1
Uncategorized,Unknown,ItaquaÃ,1
location,Unknown,1710a32e-7a58-4d7f-9c5e-bf897b7419a3,1
person,Country_271835,Sherry Richmond,1
person,Country_271835,Daniel Shaffer,1
person,Country_271835,Sierra Vincent,1
person,Country_271835,Margaret Ward,1
person,Country_913963,Wendy Crane,6
person,Oceanus,Richard Bowers,1
person,Country_271835,Joshua Hammond,1
person,Country_230197,Samuel Cross,4
event,Unknown,âAs,17
organization,Unknown,47698,6
Uncategorized,Unknown,DECEUNINCK,1
person,Country_271835,Kristi Ryan,17
organization,Unknown,199,2
organization,Unknown,23990411,21
organization,Unknown,10880329,1
person,Oceanus,Rhonda Price,1
location,Unknown,45ff391d-0f6a-4ee4-abe6-8b06d07dbfd6,13
location,Unknown,e941d006-6590-4143-9d0d-12926b0b6f5c,6
person,Country_271835,Tyler Blanchard,1
person,Country_271835,William James,20
location,Unknown,e0cdfc51-7473-481d-8900-03f66d6e359e,0
person,Country_271835,Ricardo Gomez,0
organization,Unknown,75471,8
movement,Unknown,14 months,0
organization,Unknown,82408558,9
location,Unknown,f6cca381-c55e-44cc-b685-6c4139459b96,4
location,Unknown,f94bcae5-b023-48f6-a0d5-ff2f01cc00ed,4
event,Unknown,âcatch,0
event,Unknown,âtotal,0
company,Country_675160,Manipur Market AG Consultants,0
Uncategorized,Unknown,âMoby-Dickâ,8
location,Unknown,04eab3c4-ed99-467b-8844-b5279a6b955e,1
organization,Unknown,5312744,20
person,Country_271835,Amanda Santana,8
person,Country_271835,Dana Macias,8
person,Country_271835,Helen Chase,1
person,Country_271835,Candace Burnett,8
organization,Unknown,34153143,8
Uncategorized,Unknown,âTheoretically,8
person,Uzilandor,Jonathan Torres,8
person,Country_271835,Gary Dunn,8
organization,Unknown,721436,8
person,Country_271835,Brittany Frey,8
person,Country_271835,Brett Williams,4
Uncategorized,Unknown,Seafreeze Ltd,0
organization,Unknown,36033030,0
person,Country_271835,Todd Lane,0
person,Country_271835,Alicia Lee,8
organization,Unknown,8112222,8
organization,Unknown,19471,8
person,Country_271835,Linda Holden,8
person,Country_271835,Donna Romero,8
person,Country_271835,Amanda Garcia,8
company,Oceanus,Shona Barracuda AB Worldwide,9
organization,Unknown,415053,17
Uncategorized,Unknown,âBHFâ,17
person,Country_271835,Olivia Bradshaw,9
organization,Unknown,461541,9
Uncategorized,Unknown,âProPublicaâ,9
Uncategorized,Unknown,âyesterdayâ,1
event,Unknown,âlast week,1
Uncategorized,Unknown,âPortlandâ,1
vessel,Unknown,watercraft,12
person,Country_271835,Bradley Murphy,1
person,Country_271835,Madison Franklin,16
vessel,Unknown,Rapido beam,16
person,Country_271835,Mary Montoya,16
vessel,Unknown,Rapido beam trawler,16
movement,Unknown,ordinary,6
person,Country_271835,Kari Zavala,6
location,Unknown,91a2a8e6-f56f-4663-8be9-0bbfd5440489,6
location,Unknown,40cfcd88-fceb-49bd-a71a-053aacddad42,6
location,Unknown,cb537677-9d82-4d58-8066-899bdc51c4f1,6
Uncategorized,Unknown,4âÃâ15â,1
Uncategorized,Unknown,â60,1
vessel,Unknown,diesel,1
vessel,Unknown,bottom otter trawler,1
organization,Unknown,2820033,28
organization,Unknown,1559,2
organization,Unknown,495035052,13
organization,Unknown,25,13
organization,Unknown,96,13
organization,Unknown,60910422,13
organization,Unknown,285351,9
organization,Unknown,75399,13
location,Unknown,da91eeb8-11f7-4634-95e7-f9413e9957aa,1
organization,Unknown,720,2
location,Unknown,fdcbe098-dbe6-4e52-8bd7-96cf3ae30101,2
organization,Unknown,779,2
organization,Unknown,2673,1
organization,Unknown,6185842,16
organization,Unknown,762165,8
organization,Unknown,428,2
organization,Unknown,4962642,31
Uncategorized,Unknown,93,13
person,Country_271835,Olivia Bailey,13
Uncategorized,Unknown,96,13
location,Unknown,ffc679cd-57ac-4846-b023-8be73ca754fa,25
Uncategorized,Unknown,FlodstrÃ,1
organization,Unknown,700,21
organization,Unknown,941899076,21
organization,Unknown,520,21
organization,Unknown,85,21
organization,Unknown,9636,21
organization,Unknown,449,8
Uncategorized,Unknown,âcardingâ,8
person,Country_271835,Tyler Flores,12
vessel,Unknown,Michelle,12
organization,Unknown,2466,12
political_organization,Unknown,72212757,12
organization,Unknown,449820,17
organization,Unknown,6406914,17
person,Country_271835,Madeline Collins,1
organization,Unknown,76609426,2
person,Country_271835,Mrs. Jessica Meyer,5
person,Country_271835,Brittany Brewer,1
political_organization,Unknown,8651344,1
person,Country_271835,Daniel Roberts,1
location,Unknown,85b8a8cf-7f07-4bab-8b44-1d79940aab8d,1
organization,Unknown,933754160,1
person,Country_271835,Tyler Turner,1
Uncategorized,Unknown,allAfrica,0
location,Unknown,933c4581-7ecc-4377-995c-7a200fee617b,4
Uncategorized,Unknown,Â£9,4
