type,weight,source,target,key,source_id,source_country,target_id,target_country
partnership,0.8109839,Mar del Oeste Pic,Mrs. Katrina Williams,0,Mar del Oeste Pic,Vesperlandia,Mrs. Katrina Williams,Country_271835
membership,0.8315998,Mar del Oeste Pic,West Bengal S.A. de C.V.,0,Mar del Oeste Pic,Vesperlandia,West Bengal S.A. de C.V.,Unknown
partnership,0.8264622,Mar del Oeste Pic,West Bengal S.A. de C.V.,1,Mar del Oeste Pic,Vesperlandia,West Bengal S.A. de C.V.,Unknown
membership,0.8568431,Mar del Oeste Pic,979893388,0,Mar del Oeste Pic,Vesperlandia,979893388,Unknown
ownership,0.81371176,Mar del Oeste Pic,979893388,1,Mar del Oeste Pic,Vesperlandia,979893388,Unknown
family_relationship,0.8361138,Mar del Oeste Pic,979893388,2,Mar del Oeste Pic,Vesperlandia,979893388,Unknown
membership,0.85297817,Mar del Oeste Pic,979893388,3,Mar del Oeste Pic,Vesperlandia,979893388,Unknown
membership,0.8073796,Mar del Oeste Pic,979893388,4,Mar del Oeste Pic,Vesperlandia,979893388,Unknown
family_relationship,0.8792329,Mar del Oeste Pic,krxd,0,Mar del Oeste Pic,Vesperlandia,krxd,Unknown
membership,0.8536271,Mar del Oeste Pic,Hannah Brown,0,Mar del Oeste Pic,Vesperlandia,Hannah Brown,Country_271835
membership,0.89264756,Mar del Oeste Pic,Lauren Garner,0,Mar del Oeste Pic,Vesperlandia,Lauren Garner,Country_271835
partnership,0.8007946,Mar del Oeste Pic,913428,0,Mar del Oeste Pic,Vesperlandia,913428,Unknown
membership,0.9076619,Mar del Oeste Pic,George Vance,0,Mar del Oeste Pic,Vesperlandia,George Vance,Country_271835
ownership,0.2641,Mar del Oeste Pic,40213337,0,Mar del Oeste Pic,Vesperlandia,40213337,Unknown
ownership,0.8219221,Mar del Oeste Pic,e678510b-947d-455a-8eb0-44d1009682ec,0,Mar del Oeste Pic,Vesperlandia,e678510b-947d-455a-8eb0-44d1009682ec,Unknown
membership,0.8532807,Mar del Oeste Pic,Samuel Cross,0,Mar del Oeste Pic,Vesperlandia,Samuel Cross,Country_230197
partnership,0.95845234,Mar del Oeste Pic,Tristan Johnson,0,Mar del Oeste Pic,Vesperlandia,Tristan Johnson,Wysterion
membership,0.8570943,Mar del Oeste Pic,James Horton,0,Mar del Oeste Pic,Vesperlandia,James Horton,Country_271835
partnership,0.86518526,Mar del Oeste Pic,Thomas Morales,0,Mar del Oeste Pic,Vesperlandia,Thomas Morales,Country_542476
partnership,0.87443656,Mar del Oeste Pic,432526990,0,Mar del Oeste Pic,Vesperlandia,432526990,Unknown
membership,0.81550753,Mar del Oeste Pic,âHe,0,Mar del Oeste Pic,Vesperlandia,âHe,Unknown
ownership,0.82060367,Mar del Oeste Pic,43223,0,Mar del Oeste Pic,Vesperlandia,43223,Unknown
membership,0.9510209,Mar del Oeste Pic,electric cars,0,Mar del Oeste Pic,Vesperlandia,electric cars,Unknown
membership,0.8637685,Mar del Oeste Pic,613281364,0,Mar del Oeste Pic,Vesperlandia,613281364,Unknown
membership,0.9557688,Mar del Oeste Pic,Hardwoodsâ,0,Mar del Oeste Pic,Vesperlandia,Hardwoodsâ,Unknown
ownership,0.87281287,Mar del Oeste Pic,Vanessa Avila,0,Mar del Oeste Pic,Vesperlandia,Vanessa Avila,Country_271835
membership,0.8415565,Mar del Oeste Pic,Robert Rodriguez,0,Mar del Oeste Pic,Vesperlandia,Robert Rodriguez,Country_271835
family_relationship,0.95049995,Mar del Oeste Pic,Andrew Harrison,0,Mar del Oeste Pic,Vesperlandia,Andrew Harrison,Country_271835
ownership,0.88600755,Mar del Oeste Pic,47924922,0,Mar del Oeste Pic,Vesperlandia,47924922,Unknown
membership,0.88258886,Mar del Oeste Pic,Cody Lewis,0,Mar del Oeste Pic,Vesperlandia,Cody Lewis,Country_271835
membership,0.88240725,Mar del Oeste Pic,Motor Vessel,0,Mar del Oeste Pic,Vesperlandia,Motor Vessel,Unknown
family_relationship,0.8198177,Mar del Oeste Pic,bc507d7c-29c9-4b0d-909e-52dd450a25d3,0,Mar del Oeste Pic,Vesperlandia,bc507d7c-29c9-4b0d-909e-52dd450a25d3,Unknown
ownership,0.85657567,Mar del Oeste Pic,Today,0,Mar del Oeste Pic,Vesperlandia,Today,Unknown
partnership,0.8010948,Mar del Oeste Pic,037acfda-0d33-4ce8-8907-fe7da3e27dff,0,Mar del Oeste Pic,Vesperlandia,037acfda-0d33-4ce8-8907-fe7da3e27dff,Unknown
membership,0.80872315,Mar del Oeste Pic,Nicholas King,0,Mar del Oeste Pic,Vesperlandia,Nicholas King,Country_271835
membership,0.93571746,Mar del Oeste Pic,3506021,0,Mar del Oeste Pic,Vesperlandia,3506021,Unknown
membership,0.9509635,Mar del Oeste Pic,64667049,0,Mar del Oeste Pic,Vesperlandia,64667049,Unknown
family_relationship,0.85003537,Mar del Oeste Pic,DECEUNINCK,0,Mar del Oeste Pic,Vesperlandia,DECEUNINCK,Unknown
family_relationship,0.8324256,Mar del Oeste Pic,65,0,Mar del Oeste Pic,Vesperlandia,65,Unknown
partnership,0.857494,8327,185106,0,8327,Unknown,185106,Unknown
ownership,0.8248391,8327,40213337,0,8327,Unknown,40213337,Unknown
ownership,0.90779465,8327,cutters,0,8327,Unknown,cutters,Unknown
membership,0.81697214,8327,435054320,0,8327,Unknown,435054320,Unknown
partnership,0.900931,8327,Calvin Salas,0,8327,Unknown,Calvin Salas,Marebak
membership,0.9256729,40213337,cutters,0,40213337,Unknown,cutters,Unknown
membership,0.8750216,40213337,Tyler Brown,0,40213337,Unknown,Tyler Brown,Country_271835
family_relationship,0.9692565,40213337,Teresa Rivera,0,40213337,Unknown,Teresa Rivera,Country_271835
partnership,0.8283572,40213337,cutter James,0,40213337,Unknown,cutter James,Unknown
membership,0.93361527,40213337,Cutter,0,40213337,Unknown,Cutter,Unknown
membership,0.9169807,40213337,88a1fe65-33d9-487a-a3ac-d4208f41b754,0,40213337,Unknown,88a1fe65-33d9-487a-a3ac-d4208f41b754,Unknown
membership,0.8425488,40213337,Jenna Barton,0,40213337,Unknown,Jenna Barton,Country_271835
family_relationship,0.86628413,40213337,b636c0f8-2ddf-42ad-9f9c-73bd48682561,0,40213337,Unknown,b636c0f8-2ddf-42ad-9f9c-73bd48682561,Unknown
membership,0.92125934,40213337,sailboat Freeport,0,40213337,Unknown,sailboat Freeport,Unknown
ownership,0.1738,40213337,Sea Products,0,40213337,Unknown,Sea Products,Unknown
ownership,0.8556742,Coast,40213337,0,Coast,Unknown,40213337,Unknown
ownership,0.8234881,Coast,8327,0,Coast,Unknown,8327,Unknown
ownership,0.8463294,Coast,435054320,0,Coast,Unknown,435054320,Unknown
ownership,0.952898,Coast,cutters,0,Coast,Unknown,cutters,Unknown
ownership,0.83152336,Coast,Cutter,0,Coast,Unknown,Cutter,Unknown
membership,0.86516535,Coast,Tyler Brown,0,Coast,Unknown,Tyler Brown,Country_271835
family_relationship,0.9702241,Coast,Teresa Rivera,0,Coast,Unknown,Teresa Rivera,Country_271835
partnership,0.8524496,Coast,cutter James,0,Coast,Unknown,cutter James,Unknown
membership,0.8987551,Coast,860600018,0,Coast,Unknown,860600018,Unknown
membership,0.9366561,Coast,88a1fe65-33d9-487a-a3ac-d4208f41b754,0,Coast,Unknown,88a1fe65-33d9-487a-a3ac-d4208f41b754,Unknown
membership,0.87688667,Coast,Jenna Barton,0,Coast,Unknown,Jenna Barton,Country_271835
family_relationship,0.87333345,Coast,b636c0f8-2ddf-42ad-9f9c-73bd48682561,0,Coast,Unknown,b636c0f8-2ddf-42ad-9f9c-73bd48682561,Unknown
membership,0.9474759,Coast,sailboat Freeport,0,Coast,Unknown,sailboat Freeport,Unknown
ownership,0.8182766,Coast,CraftâLaw,0,Coast,Unknown,CraftâLaw,Unknown
family_relationship,0.8232106,Coast,Ancla Azul Company Solutions,0,Coast,Unknown,Ancla Azul Company Solutions,Unknown
family_relationship,0.906656,Coast,Ryan Perez,0,Coast,Unknown,Ryan Perez,Country_271835
family_relationship,0.927945,Coast,dd3f2822-2964-4d18-92c2-7a6db4b4a9e5,0,Coast,Unknown,dd3f2822-2964-4d18-92c2-7a6db4b4a9e5,Unknown
family_relationship,0.9470269,Coast,6567453,0,Coast,Unknown,6567453,Unknown
membership,0.8916783,Today,8327,0,Today,Unknown,8327,Unknown
membership,0.83579534,Today,435054320,0,Today,Unknown,435054320,Unknown
family_relationship,0.80776775,9786,3878194,0,9786,Unknown,3878194,Unknown
family_relationship,0.8237171,9786,Spanish Shrimp  Carriers,0,9786,Unknown,Spanish Shrimp  Carriers,Nalakond
family_relationship,0.92924184,9786,Stephanie Garner,0,9786,Unknown,Stephanie Garner,Country_271835
family_relationship,0.9051942,9786,83,0,9786,Unknown,83,Unknown
ownership,0.87917453,9786,imo,0,9786,Unknown,imo,Unknown
partnership,0.9232453,9786,Torremolinos,0,9786,Unknown,Torremolinos,Unknown
partnership,0.90889716,9786,International-Convention,0,9786,Unknown,International-Convention,Unknown
partnership,0.9131748,9786,52093e45-b873-4300-9612-8dfc291b1339,0,9786,Unknown,52093e45-b873-4300-9612-8dfc291b1339,Unknown
ownership,0.9089387,9786,200640636,0,9786,Unknown,200640636,Unknown
partnership,0.9151525,9786,3506021,0,9786,Unknown,3506021,Unknown
partnership,0.8882055,9786,300668979,0,9786,Unknown,300668979,Unknown
partnership,0.9184669,9786,Stacey Ortega,0,9786,Unknown,Stacey Ortega,Country_271835
partnership,0.9138251,9786,Seafood,0,9786,Unknown,Seafood,Unknown
partnership,0.81368136,9786,262157542,0,9786,Unknown,262157542,Unknown
partnership,0.8377153,9786,979893388,0,9786,Unknown,979893388,Unknown
partnership,0.9278997,9786,Qingdao Kaiyuan Seafoods,0,9786,Unknown,Qingdao Kaiyuan Seafoods,Unknown
family_relationship,0.90146154,Jeremy Norris,Melissa Spence,0,Jeremy Norris,Country_271835,Melissa Spence,Country_271835
partnership,0.8677555,Jeremy Norris,SeaSpray Wave SRL Solutions,0,Jeremy Norris,Country_271835,SeaSpray Wave SRL Solutions,Unknown
partnership,0.85524404,Ocean Tuna,262157542,0,Ocean Tuna,Unknown,262157542,Unknown
partnership,0.82291484,Ocean Tuna,46194,0,Ocean Tuna,Unknown,46194,Unknown
partnership,0.8634586,262157542,46194,0,262157542,Unknown,46194,Unknown
family_relationship,0.8627794,262157542,2230601,0,262157542,Unknown,2230601,Unknown
family_relationship,0.9393127,262157542,75835980,0,262157542,Unknown,75835980,Unknown
membership,0.8025472,262157542,4,0,262157542,Unknown,4,Unknown
partnership,0.801934,262157542,PC,0,262157542,Unknown,PC,Unknown
partnership,0.80010974,262157542,39,0,262157542,Unknown,39,Unknown
partnership,0.800031,262157542,6406040,0,262157542,Unknown,6406040,Unknown
ownership,0.8415225,262157542,Petroleum Vapor Intrusion,0,262157542,Unknown,Petroleum Vapor Intrusion,Unknown
partnership,0.80239207,262157542,185040354,0,262157542,Unknown,185040354,Unknown
family_relationship,0.83264875,262157542,903311212,0,262157542,Unknown,903311212,Unknown
family_relationship,0.85138786,9204971,262157542,0,9204971,Unknown,262157542,Unknown
family_relationship,0.92770725,2230601,262157542,0,2230601,Unknown,262157542,Unknown
ownership,0.8256529,Explorer,Ocean Fisheries Llc,0,Explorer,Unknown,Ocean Fisheries Llc,Unknown
membership,0.8049549,Explorer,Ocean Fisheries Llc,1,Explorer,Unknown,Ocean Fisheries Llc,Unknown
membership,0.8646559,Explorer,SeaSpray Wave SRL Solutions,0,Explorer,Unknown,SeaSpray Wave SRL Solutions,Unknown
membership,0.8618666,36295,Fish Sea,0,36295,Unknown,Fish Sea,Unknown
membership,0.8173479,36295,Sea Products,0,36295,Unknown,Sea Products,Unknown
ownership,0.88914055,Jeremiah Delacruz,âsquids,0,Jeremiah Delacruz,Country_271835,âsquids,Unknown
ownership,0.90926915,Jeremiah Delacruz,âclams,0,Jeremiah Delacruz,Country_271835,âclams,Unknown
ownership,0.9299289,âsquids,âclams,0,âsquids,Unknown,âclams,Unknown
membership,0.94389224,âsquids,Sea Products,0,âsquids,Unknown,Sea Products,Unknown
ownership,0.9086055,âsquids,3506021,0,âsquids,Unknown,3506021,Unknown
membership,0.9226187,âclams,Sea Products,0,âclams,Unknown,Sea Products,Unknown
ownership,0.89450693,âclams,3506021,0,âclams,Unknown,3506021,Unknown
ownership,0.94209874,Octopus,Jeremiah Delacruz,0,Octopus,Unknown,Jeremiah Delacruz,Country_271835
ownership,0.9202638,Octopus,âsquids,0,Octopus,Unknown,âsquids,Unknown
ownership,0.93791336,Octopus,âclams,0,Octopus,Unknown,âclams,Unknown
membership,0.8996299,60253,âsquids,0,60253,Unknown,âsquids,Unknown
membership,0.937795,60253,âclams,0,60253,Unknown,âclams,Unknown
membership,0.8889137,60253,Sea Products,0,60253,Unknown,Sea Products,Unknown
partnership,0.899521,13015105,Sea Products,0,13015105,Unknown,Sea Products,Unknown
partnership,0.89351773,13015105,3506021,0,13015105,Unknown,3506021,Unknown
membership,0.89433277,âSocioeconomic,âsquids,0,âSocioeconomic,Unknown,âsquids,Unknown
partnership,0.91871035,âSocioeconomic,âclams,0,âSocioeconomic,Unknown,âclams,Unknown
partnership,0.8067338,âSocioeconomic,3506021,0,âSocioeconomic,Unknown,3506021,Unknown
ownership,0.82370836,Jeffrey Yates,Mar de Cristalino Co,0,Jeffrey Yates,Country_271835,Mar de Cristalino Co,Unknown
ownership,0.8185757,Jeffrey Yates,903311212,0,Jeffrey Yates,Country_271835,903311212,Unknown
partnership,0.8331412,Jeffrey Yates,903311212,1,Jeffrey Yates,Country_271835,903311212,Unknown
ownership,0.8059453,Jeffrey Yates,903311212,2,Jeffrey Yates,Country_271835,903311212,Unknown
partnership,0.81653965,Jeffrey Yates,Mar del Oeste Pic,0,Jeffrey Yates,Country_271835,Mar del Oeste Pic,Vesperlandia
ownership,0.8101527,1465792,png xi  Line,0,1465792,Unknown,png xi  Line,Country_628643
membership,0.86018044,760402,48115,0,760402,Unknown,48115,Unknown
family_relationship,0.85366446,760402,Today,0,760402,Unknown,Today,Unknown
partnership,0.88582915,760402,png xi  Line,0,760402,Unknown,png xi  Line,Country_628643
family_relationship,0.8090638,760402,Mar del Oeste Pic,0,760402,Unknown,Mar del Oeste Pic,Vesperlandia
membership,0.8298918,760402,903311212,0,760402,Unknown,903311212,Unknown
ownership,0.82069683,Cape of Good Hope  Oyj,West Bengal S.A. de C.V.,0,Cape of Good Hope  Oyj,Country_271835,West Bengal S.A. de C.V.,Unknown
membership,0.8231014,Cape of Good Hope  Oyj,116070050,0,Cape of Good Hope  Oyj,Country_271835,116070050,Unknown
ownership,0.8314629,Cape of Good Hope  Oyj,Mar del Oeste Pic,0,Cape of Good Hope  Oyj,Country_271835,Mar del Oeste Pic,Vesperlandia
membership,0.8652181,Cape of Good Hope  Oyj,Mar del Oeste Pic,1,Cape of Good Hope  Oyj,Country_271835,Mar del Oeste Pic,Vesperlandia
partnership,0.87518865,fc4e853f-6e18-4631-bf95-f70d6a30579f,âbelieve,0,fc4e853f-6e18-4631-bf95-f70d6a30579f,Unknown,âbelieve,Unknown
partnership,0.8471375,fc4e853f-6e18-4631-bf95-f70d6a30579f,Morgan Black,0,fc4e853f-6e18-4631-bf95-f70d6a30579f,Unknown,Morgan Black,Country_271835
partnership,0.84283453,fc4e853f-6e18-4631-bf95-f70d6a30579f,Elijah Gordon,0,fc4e853f-6e18-4631-bf95-f70d6a30579f,Unknown,Elijah Gordon,Country_271835
ownership,0.91656166,fc4e853f-6e18-4631-bf95-f70d6a30579f,Dr. Daniel Massey,0,fc4e853f-6e18-4631-bf95-f70d6a30579f,Unknown,Dr. Daniel Massey,Country_271835
ownership,0.9285469,fc4e853f-6e18-4631-bf95-f70d6a30579f,âWhatâs,0,fc4e853f-6e18-4631-bf95-f70d6a30579f,Unknown,âWhatâs,Unknown
ownership,0.8461893,fc4e853f-6e18-4631-bf95-f70d6a30579f,Martin Bryant,0,fc4e853f-6e18-4631-bf95-f70d6a30579f,Unknown,Martin Bryant,Country_271835
membership,0.92799276,fc4e853f-6e18-4631-bf95-f70d6a30579f,Jerry Welch,0,fc4e853f-6e18-4631-bf95-f70d6a30579f,Unknown,Jerry Welch,Country_271835
partnership,0.93628806,fc4e853f-6e18-4631-bf95-f70d6a30579f,Amanda Mckenzie,0,fc4e853f-6e18-4631-bf95-f70d6a30579f,Unknown,Amanda Mckenzie,Oceanus
partnership,0.8140302,fc4e853f-6e18-4631-bf95-f70d6a30579f,Kathleen Benitez,0,fc4e853f-6e18-4631-bf95-f70d6a30579f,Unknown,Kathleen Benitez,Country_271835
family_relationship,0.8335848,fc4e853f-6e18-4631-bf95-f70d6a30579f,Brett Williams,0,fc4e853f-6e18-4631-bf95-f70d6a30579f,Unknown,Brett Williams,Country_271835
membership,0.9037438,fc4e853f-6e18-4631-bf95-f70d6a30579f,Easterlingsâ,0,fc4e853f-6e18-4631-bf95-f70d6a30579f,Unknown,Easterlingsâ,Unknown
ownership,0.91655487,fc4e853f-6e18-4631-bf95-f70d6a30579f,Seth Peters,0,fc4e853f-6e18-4631-bf95-f70d6a30579f,Unknown,Seth Peters,Country_271835
partnership,0.8473768,fc4e853f-6e18-4631-bf95-f70d6a30579f,Ocean Fisheries Llc,0,fc4e853f-6e18-4631-bf95-f70d6a30579f,Unknown,Ocean Fisheries Llc,Unknown
family_relationship,0.8153044,fc4e853f-6e18-4631-bf95-f70d6a30579f,Ocean Fisheries Llc,1,fc4e853f-6e18-4631-bf95-f70d6a30579f,Unknown,Ocean Fisheries Llc,Unknown
family_relationship,0.84206855,fc4e853f-6e18-4631-bf95-f70d6a30579f,Ocean Fisheries Llc,2,fc4e853f-6e18-4631-bf95-f70d6a30579f,Unknown,Ocean Fisheries Llc,Unknown
ownership,0.8394395,fc4e853f-6e18-4631-bf95-f70d6a30579f,SeaSpray Wave SRL Solutions,0,fc4e853f-6e18-4631-bf95-f70d6a30579f,Unknown,SeaSpray Wave SRL Solutions,Unknown
ownership,0.84388393,705283b0-cdb7-4f0a-8481-b3fea243a8e5,Hannah Brown,0,705283b0-cdb7-4f0a-8481-b3fea243a8e5,Unknown,Hannah Brown,Country_271835
membership,0.81837124,705283b0-cdb7-4f0a-8481-b3fea243a8e5,Shellfish Chile SA,0,705283b0-cdb7-4f0a-8481-b3fea243a8e5,Unknown,Shellfish Chile SA,Unknown
membership,0.83769524,705283b0-cdb7-4f0a-8481-b3fea243a8e5,png xi  Line,0,705283b0-cdb7-4f0a-8481-b3fea243a8e5,Unknown,png xi  Line,Country_628643
partnership,0.81405604,705283b0-cdb7-4f0a-8481-b3fea243a8e5,png xi  Line,1,705283b0-cdb7-4f0a-8481-b3fea243a8e5,Unknown,png xi  Line,Country_628643
family_relationship,0.9401418,Boat,40213337,0,Boat,Unknown,40213337,Unknown
family_relationship,0.94456553,Boat,Teresa Rivera,0,Boat,Unknown,Teresa Rivera,Country_271835
family_relationship,0.8584218,Boat,Spanish Shrimp  Carriers,0,Boat,Unknown,Spanish Shrimp  Carriers,Nalakond
ownership,0.8960638,salmon,George Ramirez,0,salmon,Unknown,George Ramirez,Country_271835
ownership,0.85932136,George Ramirez,d5b94ebc-e03a-438e-872b-a15db349a748,0,George Ramirez,Country_271835,d5b94ebc-e03a-438e-872b-a15db349a748,Unknown
ownership,0.80184597,7320771,Spanish Shrimp  Carriers,0,7320771,Unknown,Spanish Shrimp  Carriers,Nalakond
ownership,0.873377,7320771,Guessl,0,7320771,Unknown,Guessl,Unknown
ownership,0.8154269,7320771,Federated,0,7320771,Unknown,Federated,Unknown
membership,0.8816011,94760735,Guessl,0,94760735,Unknown,Guessl,Unknown
membership,0.80050755,Aleut Community St,KanuuxÌ,0,Aleut Community St,Unknown,KanuuxÌ,Unknown
membership,0.80434686,Aleut Community St,9488645,0,Aleut Community St,Unknown,9488645,Unknown
membership,0.894786,KanuuxÌ,9488645,0,KanuuxÌ,Unknown,9488645,Unknown
membership,0.88743275,e8036bce-0679-41d2-aa7b-d444163ae65a,KanuuxÌ,0,e8036bce-0679-41d2-aa7b-d444163ae65a,Unknown,KanuuxÌ,Unknown
membership,0.8909313,e8036bce-0679-41d2-aa7b-d444163ae65a,9488645,0,e8036bce-0679-41d2-aa7b-d444163ae65a,Unknown,9488645,Unknown
ownership,0.88511235,e8036bce-0679-41d2-aa7b-d444163ae65a,âAlaÄum KanuuxÌ,0,e8036bce-0679-41d2-aa7b-d444163ae65a,Unknown,âAlaÄum KanuuxÌ,Unknown
partnership,0.8582955,42603647,8544797,0,42603647,Unknown,8544797,Unknown
partnership,0.8182903,42603647,5070599,0,42603647,Unknown,5070599,Unknown
partnership,0.8544299,42603647,2989,0,42603647,Unknown,2989,Unknown
partnership,0.8359397,42603647,8966,0,42603647,Unknown,8966,Unknown
partnership,0.8622964,42603647,39,0,42603647,Unknown,39,Unknown
partnership,0.83850676,42603647,7298083,0,42603647,Unknown,7298083,Unknown
partnership,0.8084986,8544797,39,0,8544797,Unknown,39,Unknown
partnership,0.86337566,5070599,2989,0,5070599,Unknown,2989,Unknown
partnership,0.8453294,5070599,8966,0,5070599,Unknown,8966,Unknown
partnership,0.86661536,5070599,39,0,5070599,Unknown,39,Unknown
partnership,0.8467373,5070599,7298083,0,5070599,Unknown,7298083,Unknown
partnership,0.84270453,8966,39,0,8966,Unknown,39,Unknown
partnership,0.8293097,8966,7298083,0,8966,Unknown,7298083,Unknown
membership,0.8187921,39,647724,0,39,Unknown,647724,Unknown
partnership,0.8363658,Plastic,Platts Oilgram,0,Plastic,Unknown,Platts Oilgram,Unknown
partnership,0.80781984,Plastic,Sergio Ross,0,Plastic,Unknown,Sergio Ross,Country_271835
partnership,0.829329,Plastic,Daniel Middleton,0,Plastic,Unknown,Daniel Middleton,Country_271835
partnership,0.8276914,Plastic,Plattsâ,0,Plastic,Unknown,Plattsâ,Unknown
partnership,0.8338122,Plastic,Patricia Hunter,0,Plastic,Unknown,Patricia Hunter,Country_271835
partnership,0.894098,Plastic,Kerala Market Corp Consulting,0,Plastic,Unknown,Kerala Market Corp Consulting,Unknown
membership,0.8588973,e53552bc-174b-4799-b96b-c23cfa0731cb,9166,0,e53552bc-174b-4799-b96b-c23cfa0731cb,Unknown,9166,Unknown
family_relationship,0.84640205,e53552bc-174b-4799-b96b-c23cfa0731cb,5337,0,e53552bc-174b-4799-b96b-c23cfa0731cb,Unknown,5337,Unknown
family_relationship,0.88288784,e53552bc-174b-4799-b96b-c23cfa0731cb,637608,0,e53552bc-174b-4799-b96b-c23cfa0731cb,Unknown,637608,Unknown
ownership,0.86652917,48,475,0,48,Unknown,475,Unknown
membership,0.8177947,48,Amanda Becker,0,48,Unknown,Amanda Becker,Country_271835
ownership,0.8385719,48,6406040,0,48,Unknown,6406040,Unknown
ownership,0.8665668,48,Amanda Rogers,0,48,Unknown,Amanda Rogers,Country_271835
ownership,0.8154086,48,28890617,0,48,Unknown,28890617,Unknown
ownership,0.85446984,48,png xi  Line,0,48,Unknown,png xi  Line,Country_628643
family_relationship,0.822751,c14a3dc1-59d0-4b92-b9f3-331e51912787,979893388,0,c14a3dc1-59d0-4b92-b9f3-331e51912787,Unknown,979893388,Unknown
ownership,0.834428,505943,3506021,0,505943,Unknown,3506021,Unknown
ownership,0.93146694,505943,185040354,0,505943,Unknown,185040354,Unknown
family_relationship,0.80601674,505943,903311212,0,505943,Unknown,903311212,Unknown
membership,0.80965346,79538,Kevin Norton,0,79538,Unknown,Kevin Norton,Country_271835
membership,0.8691713,79538,685607,0,79538,Unknown,685607,Unknown
partnership,0.83753663,79538,Amanda Mckenzie,0,79538,Unknown,Amanda Mckenzie,Oceanus
membership,0.8266207,79538,Danielle Camacho,0,79538,Unknown,Danielle Camacho,Country_271835
partnership,0.847372,79538,âHe,0,79538,Unknown,âHe,Unknown
membership,0.90949243,79538,Stacey Ortiz,0,79538,Unknown,Stacey Ortiz,Country_271835
membership,0.8408821,79538,860600018,0,79538,Unknown,860600018,Unknown
partnership,0.8831178,40952,Amanda Mckenzie,0,40952,Unknown,Amanda Mckenzie,Oceanus
partnership,0.9277529,52093e45-b873-4300-9612-8dfc291b1339,200640636,0,52093e45-b873-4300-9612-8dfc291b1339,Unknown,200640636,Unknown
partnership,0.9256498,52093e45-b873-4300-9612-8dfc291b1339,3506021,0,52093e45-b873-4300-9612-8dfc291b1339,Unknown,3506021,Unknown
partnership,0.900681,52093e45-b873-4300-9612-8dfc291b1339,300668979,0,52093e45-b873-4300-9612-8dfc291b1339,Unknown,300668979,Unknown
partnership,0.93504727,52093e45-b873-4300-9612-8dfc291b1339,Stacey Ortega,0,52093e45-b873-4300-9612-8dfc291b1339,Unknown,Stacey Ortega,Country_271835
family_relationship,0.8073616,Hunter Wheeler,Amanda Mckenzie,0,Hunter Wheeler,Country_271835,Amanda Mckenzie,Oceanus
family_relationship,0.89919776,Hunter Wheeler,Mar del Oeste Pic,0,Hunter Wheeler,Country_271835,Mar del Oeste Pic,Vesperlandia
family_relationship,0.93646497,Christopher Miller,Morgan Black,0,Christopher Miller,Country_271835,Morgan Black,Country_271835
partnership,0.84656453,Christopher Miller,299,0,Christopher Miller,Country_271835,299,Unknown
family_relationship,0.8565448,Christopher Miller,Scott Anderson,0,Christopher Miller,Country_271835,Scott Anderson,Country_271835
family_relationship,0.9063399,2ceda972-c633-4a88-bbe8-a4fe48cb5555,9786,0,2ceda972-c633-4a88-bbe8-a4fe48cb5555,Unknown,9786,Unknown
family_relationship,0.87080437,2ceda972-c633-4a88-bbe8-a4fe48cb5555,Spanish Shrimp  Carriers,0,2ceda972-c633-4a88-bbe8-a4fe48cb5555,Unknown,Spanish Shrimp  Carriers,Nalakond
family_relationship,0.8265621,2ceda972-c633-4a88-bbe8-a4fe48cb5555,83,0,2ceda972-c633-4a88-bbe8-a4fe48cb5555,Unknown,83,Unknown
family_relationship,0.8564394,2ceda972-c633-4a88-bbe8-a4fe48cb5555,Torremolinos,0,2ceda972-c633-4a88-bbe8-a4fe48cb5555,Unknown,Torremolinos,Unknown
family_relationship,0.8402125,2ceda972-c633-4a88-bbe8-a4fe48cb5555,International-Convention,0,2ceda972-c633-4a88-bbe8-a4fe48cb5555,Unknown,International-Convention,Unknown
family_relationship,0.8782165,Torremolinos,International-Convention,0,Torremolinos,Unknown,International-Convention,Unknown
partnership,0.8156032,International-Convention,Spanish Shrimp  Carriers,0,International-Convention,Unknown,Spanish Shrimp  Carriers,Nalakond
partnership,0.86565757,imo,Torremolinos,0,imo,Unknown,Torremolinos,Unknown
partnership,0.8562619,imo,International-Convention,0,imo,Unknown,International-Convention,Unknown
ownership,0.830997,Spy,903311212,0,Spy,Unknown,903311212,Unknown
partnership,0.901475,Courtney Evans,Mexicoâs YucatÃ,0,Courtney Evans,Country_483478,Mexicoâs YucatÃ,Unknown
family_relationship,0.9224613,Courtney Evans,Jerry Welch,0,Courtney Evans,Country_483478,Jerry Welch,Country_271835
partnership,0.9150531,Mexicoâs YucatÃ,Jerry Welch,0,Mexicoâs YucatÃ,Unknown,Jerry Welch,Country_271835
family_relationship,0.84446996,Jerry Welch,Daniel Wood,0,Jerry Welch,Country_271835,Daniel Wood,Country_271835
family_relationship,0.82930857,Jerry Welch,Hannah Taylor,0,Jerry Welch,Country_271835,Hannah Taylor,Country_271835
family_relationship,0.82538074,Jerry Welch,Amanda Gibson,0,Jerry Welch,Country_271835,Amanda Gibson,Oceanus
family_relationship,0.8559083,Jerry Welch,Martin Bryant,0,Jerry Welch,Country_271835,Martin Bryant,Country_271835
partnership,0.9575517,1196cfc8-175c-465b-aee9-fbf74c81aa49,Jerry Welch,0,1196cfc8-175c-465b-aee9-fbf74c81aa49,Unknown,Jerry Welch,Country_271835
